SeniorCitizen,tenure,MonthlyCharges,EstimatedTotalSpend,NumActiveServices,AvgMonthlyChargePerService,gender_Male,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber optic,Contract_One year,Contract_Two year,TenureGroup_Established,TenureGroup_Loyal,TenureGroup_Veteran,Churn
0,67,89,5963,2,29.666666666666668,1,0,1,0,1,1,0,0,0,1,0
0,33,75,2475,2,25.0,1,1,1,0,0,0,1,0,1,0,0
0,72,114,8208,2,38.0,1,1,1,0,1,0,0,0,0,1,0
0,67,110,7370,2,36.666666666666664,0,0,1,0,0,1,0,0,0,1,0
0,33,20,660,3,5.0,0,0,1,1,1,0,0,0,1,0,0
0,47,59,2773,2,19.666666666666668,0,0,1,0,0,0,1,0,1,0,0
1,13,98,1274,3,24.5,1,0,1,1,1,0,0,1,0,0,1
0,18,83,1494,2,27.666666666666668,1,1,1,0,0,0,1,1,0,0,0
0,72,112,8064,3,28.0,0,0,1,1,1,0,0,0,0,1,0
1,11,90,990,3,22.5,0,0,1,1,1,0,0,0,0,0,1
1,7,44,308,1,22.0,1,0,0,0,0,0,1,0,0,0,0
0,59,99,5841,2,33.0,0,0,1,0,0,0,1,0,0,1,0
1,32,100,3200,3,25.0,0,1,1,1,1,0,0,0,1,0,0
0,67,25,1675,3,6.25,0,0,1,1,1,0,0,0,0,1,0
0,51,88,4488,2,29.333333333333332,0,0,1,0,0,0,0,0,0,1,0
1,59,94,5546,3,23.5,0,0,1,1,0,1,0,0,0,1,0
0,48,39,1872,2,13.0,0,1,0,1,1,0,0,0,1,0,0
1,1,71,71,2,23.666666666666668,0,0,1,0,0,0,0,0,0,0,1
0,23,19,437,3,4.75,1,0,1,1,1,0,1,1,0,0,0
0,38,95,3610,2,31.666666666666668,1,1,1,0,1,0,0,0,1,0,1
0,19,20,380,3,5.0,1,1,1,1,1,1,0,1,0,0,0
1,3,76,228,2,25.333333333333332,1,0,1,0,0,0,1,0,0,0,1
1,58,99,5742,3,24.75,1,0,1,1,1,0,0,0,0,1,0
0,2,50,100,3,12.5,1,0,1,1,0,1,0,0,0,0,0
0,5,75,375,2,25.0,1,0,1,0,1,0,0,0,0,0,0
0,72,101,7272,2,33.666666666666664,0,0,1,0,0,0,0,0,0,1,0
1,44,110,4840,2,36.666666666666664,0,0,1,0,0,1,0,0,1,0,0
0,16,20,320,2,6.666666666666667,1,0,1,0,1,0,0,1,0,0,1
0,12,51,612,1,25.5,1,0,0,0,0,0,1,0,0,0,0
0,6,90,540,3,22.5,0,0,1,1,1,0,1,0,0,0,1
1,72,108,7776,2,36.0,0,0,1,0,0,0,0,0,0,1,0
0,23,25,575,3,6.25,0,0,1,1,1,0,0,1,0,0,0
0,38,70,2660,2,23.333333333333332,1,0,1,0,1,0,0,0,1,0,1
0,47,95,4465,2,31.666666666666668,1,0,1,0,0,0,0,0,1,0,0
0,54,20,1080,2,6.666666666666667,0,0,1,0,0,0,1,0,0,1,0
0,15,69,1035,2,23.0,1,0,1,0,1,0,1,1,0,0,0
1,20,94,1880,3,23.5,0,0,1,1,1,0,0,1,0,0,1
0,16,73,1168,3,18.25,0,1,1,1,1,1,0,1,0,0,0
0,1,69,69,3,17.25,1,0,1,1,0,0,0,0,0,0,1
0,1,25,25,1,12.5,1,0,0,0,1,0,0,0,0,0,1
0,69,98,6762,3,24.5,1,0,1,1,0,0,1,0,0,1,0
0,49,84,4116,3,21.0,1,1,1,1,1,0,0,0,0,1,1
0,53,55,2915,2,18.333333333333332,1,0,0,1,0,0,0,0,0,1,0
0,7,19,133,3,4.75,1,1,1,1,1,0,0,0,0,0,0
0,42,50,2100,2,16.666666666666668,0,0,1,0,0,1,0,0,1,0,1
0,17,50,850,2,16.666666666666668,1,1,1,0,0,0,0,1,0,0,0
1,2,82,164,3,20.5,0,0,1,1,0,0,0,0,0,0,0
0,72,104,7488,3,26.0,0,1,1,1,1,0,0,0,0,1,0
0,28,20,560,2,6.666666666666667,0,0,1,0,0,0,1,0,1,0,0
0,1,50,50,1,25.0,1,0,0,0,0,0,0,0,0,0,1
0,15,86,1290,3,21.5,0,0,1,1,1,1,0,1,0,0,1
1,67,107,7169,2,35.666666666666664,0,0,1,0,0,1,0,0,0,1,0
0,11,100,1100,2,33.333333333333336,0,0,1,0,1,0,1,0,0,0,1
0,56,103,5768,2,34.333333333333336,1,1,1,0,1,0,0,0,0,1,0
0,22,55,1210,3,13.75,1,0,1,1,1,0,0,1,0,0,0
1,19,34,646,1,17.0,1,0,0,0,1,1,0,1,0,0,0
0,44,20,880,3,5.0,0,1,1,1,1,0,1,0,1,0,0
0,10,36,360,2,12.0,1,0,0,1,1,1,0,0,0,0,0
0,18,71,1278,2,23.666666666666668,0,0,1,0,0,1,0,1,0,0,0
0,30,19,570,2,6.333333333333333,1,0,1,0,0,0,1,0,1,0,0
0,26,36,936,1,18.0,1,0,0,0,1,1,0,0,1,0,0
0,58,109,6322,3,27.25,0,0,1,1,0,0,0,0,0,1,1
0,1,30,30,1,15.0,1,0,0,0,0,0,0,0,0,0,1
0,9,66,594,2,22.0,0,0,1,0,1,0,0,0,0,0,1
0,50,82,4100,2,27.333333333333332,0,0,1,0,0,0,0,0,0,1,0
0,46,31,1426,1,15.5,1,0,0,0,0,1,0,0,1,0,0
0,11,51,561,3,12.75,0,0,1,1,1,0,0,0,0,0,0
0,37,70,2590,2,23.333333333333332,1,0,1,0,1,0,0,0,1,0,0
0,22,54,1188,2,18.0,1,0,1,0,1,0,0,1,0,0,1
0,67,26,1742,3,6.5,1,0,1,1,1,0,0,0,0,1,0
0,1,20,20,3,5.0,1,0,1,1,0,0,1,0,0,0,0
0,19,56,1064,2,18.666666666666668,0,0,1,0,0,0,1,1,0,0,0
1,9,75,675,3,18.75,0,0,1,1,0,0,0,0,0,0,1
0,70,99,6930,2,33.0,1,0,1,0,1,0,0,0,0,1,0
0,1,50,50,2,16.666666666666668,1,0,1,0,0,1,0,0,0,0,0
0,39,41,1599,2,13.666666666666666,0,0,0,1,1,0,1,0,1,0,0
0,2,71,142,2,23.666666666666668,1,0,1,0,0,0,0,0,0,0,1
1,49,44,2156,2,14.666666666666666,0,0,1,0,0,0,0,0,0,1,0
0,7,64,448,2,21.333333333333332,1,0,1,0,1,0,0,0,0,0,0
0,1,46,46,3,11.5,1,1,1,1,1,0,0,0,0,0,1
0,61,101,6161,2,33.666666666666664,0,0,1,0,0,0,1,0,0,1,0
0,1,43,43,2,14.333333333333334,1,0,1,0,0,0,1,0,0,0,1
1,40,92,3680,3,23.0,0,0,1,1,1,0,0,0,1,0,0
0,71,24,1704,3,6.0,0,0,1,1,1,0,0,0,0,1,0
0,24,90,2160,3,22.5,1,0,1,1,0,0,0,1,0,0,1
0,14,50,700,3,12.5,0,0,1,1,1,0,0,1,0,0,0
1,61,94,5734,3,23.5,0,0,1,1,1,0,0,0,0,1,0
1,44,75,3300,3,18.75,0,0,1,1,0,0,0,0,1,0,0
0,70,20,1400,3,5.0,0,0,1,1,0,0,1,0,0,1,0
0,18,74,1332,3,18.5,0,0,1,1,1,0,0,1,0,0,0
0,12,74,888,3,18.5,1,1,1,1,0,0,1,0,0,0,1
1,66,107,7062,2,35.666666666666664,1,0,1,0,0,0,0,0,0,1,0
0,61,21,1281,3,5.25,1,1,1,1,0,0,1,0,0,1,0
0,42,86,3612,2,28.666666666666668,0,0,1,0,0,1,0,0,1,0,0
0,54,95,5130,2,31.666666666666668,0,0,1,0,0,1,0,0,0,1,0
0,3,20,60,3,5.0,1,0,1,1,1,0,0,0,0,0,0
0,69,54,3726,3,13.5,1,0,1,1,0,0,1,0,0,1,0
0,3,20,60,3,5.0,0,0,1,1,1,1,0,0,0,0,0
0,7,75,525,3,18.75,0,0,1,1,1,0,0,0,0,0,1
0,57,20,1140,2,6.666666666666667,0,0,1,0,1,0,0,0,0,1,0
1,14,75,1050,3,18.75,1,0,1,1,0,0,0,1,0,0,1
0,11,42,462,2,14.0,1,0,0,1,1,0,1,0,0,0,1
0,4,20,80,2,6.666666666666667,1,0,1,0,0,1,0,0,0,0,0
0,43,94,4042,2,31.333333333333332,1,0,1,0,0,0,0,0,1,0,0
0,62,74,4588,2,24.666666666666668,1,0,1,0,1,0,0,0,0,1,0
0,12,96,1152,3,24.0,0,0,1,1,1,0,0,0,0,0,1
0,11,20,220,2,6.666666666666667,1,1,1,0,0,1,0,0,0,0,0
0,19,60,1140,2,20.0,0,0,1,0,1,0,0,1,0,0,0
0,44,106,4664,2,35.333333333333336,1,0,1,0,0,1,0,0,1,0,0
1,11,78,858,3,19.5,0,1,1,1,1,0,0,0,0,0,0
0,72,81,5832,3,20.25,1,1,1,1,0,0,1,0,0,1,0
0,43,105,4515,2,35.0,0,0,1,0,1,0,0,0,1,0,1
0,3,20,60,3,5.0,1,0,1,1,0,0,0,0,0,0,1
1,5,81,405,2,27.0,0,0,1,0,0,0,0,0,0,0,0
0,2,30,60,1,15.0,1,0,0,0,1,0,0,0,0,0,1
0,68,86,5848,3,21.5,1,1,1,1,1,0,0,0,0,1,0
1,33,94,3102,2,31.333333333333332,1,0,1,0,1,0,0,0,1,0,1
0,11,36,396,1,18.0,0,0,0,0,0,0,0,0,0,0,0
1,69,90,6210,3,22.5,1,0,1,1,0,1,0,0,0,1,1
0,66,105,6930,2,35.0,0,0,1,0,0,0,1,0,0,1,0
0,29,76,2204,2,25.333333333333332,1,1,1,0,0,0,0,0,1,0,0
0,8,45,360,2,15.0,1,1,1,0,0,0,1,0,0,0,0
1,72,64,4608,2,21.333333333333332,1,0,0,1,0,0,1,0,0,1,0
0,8,45,360,3,11.25,0,1,1,1,0,0,0,0,0,0,0
0,32,104,3328,2,34.666666666666664,0,0,1,0,0,0,0,0,1,0,0
0,56,20,1120,2,6.666666666666667,0,1,1,0,1,0,0,0,0,1,0
0,10,81,810,2,27.0,1,0,1,0,0,0,0,0,0,0,1
0,44,62,2728,2,20.666666666666668,0,0,1,0,1,0,0,0,1,0,0
0,23,84,1932,3,21.0,0,1,1,1,1,0,0,1,0,0,1
0,4,48,192,2,16.0,0,0,0,1,1,0,0,0,0,0,0
0,36,51,1836,3,12.75,0,1,1,1,1,1,0,0,1,0,0
0,47,83,3901,3,20.75,1,0,1,1,1,1,0,0,1,0,1
0,2,30,60,2,10.0,0,1,0,1,1,0,0,0,0,0,0
0,52,20,1040,2,6.666666666666667,0,1,1,0,1,0,0,0,0,1,0
0,5,91,455,3,22.75,0,0,1,1,1,0,0,0,0,0,1
0,64,66,4224,3,16.5,0,1,1,1,1,0,0,0,0,1,0
0,2,50,100,2,16.666666666666668,1,0,1,0,0,1,0,0,0,0,0
0,8,20,160,3,5.0,0,0,1,1,1,0,0,0,0,0,0
0,1,70,70,2,23.333333333333332,0,0,1,0,0,0,0,0,0,0,1
0,1,45,45,2,15.0,1,0,0,1,0,0,1,0,0,0,1
0,60,60,3600,2,20.0,1,1,1,0,0,0,0,0,0,1,0
0,20,91,1820,2,30.333333333333332,1,0,1,0,0,0,1,1,0,0,0
0,22,51,1122,3,12.75,1,1,1,1,0,1,0,1,0,0,0
0,54,71,3834,3,17.75,1,1,1,1,1,1,0,0,0,1,0
0,1,81,81,2,27.0,1,0,1,0,0,0,0,0,0,0,0
0,13,19,247,3,4.75,1,0,1,1,1,0,1,1,0,0,0
1,24,97,2328,3,24.25,0,1,1,1,0,0,0,1,0,0,0
1,6,74,444,2,24.666666666666668,0,0,1,0,0,0,1,0,0,0,0
1,38,103,3914,2,34.333333333333336,1,0,1,0,1,0,0,0,1,0,0
0,12,85,1020,2,28.333333333333332,0,0,1,0,0,1,0,0,0,0,0
0,26,45,1170,1,22.5,1,0,0,0,0,0,1,0,1,0,0
0,6,41,246,1,20.5,0,1,0,0,0,0,0,0,0,0,0
0,67,87,5829,3,21.75,1,1,1,1,0,1,0,0,0,1,1
1,62,104,6448,3,26.0,1,0,1,1,1,0,0,0,0,1,1
0,50,39,1950,1,19.5,1,1,0,0,0,0,0,0,0,1,0
0,72,66,4752,2,22.0,1,1,0,1,0,0,1,0,0,1,0
1,31,99,3069,2,33.0,0,1,1,0,0,0,0,0,1,0,1
0,72,92,6624,2,30.666666666666668,1,0,1,0,0,1,0,0,0,1,0
0,51,44,2244,2,14.666666666666666,1,0,0,1,0,0,0,0,0,1,0
0,60,115,6900,3,28.75,0,1,1,1,1,1,0,0,0,1,0
0,24,20,480,2,6.666666666666667,0,1,1,0,0,0,1,1,0,0,0
0,2,81,162,2,27.0,0,0,1,0,0,1,0,0,0,0,1
0,4,78,312,2,26.0,0,0,1,0,1,0,0,0,0,0,1
0,67,66,4422,2,22.0,0,0,1,0,0,0,0,0,0,1,0
0,69,106,7314,3,26.5,0,0,1,1,1,0,0,0,0,1,0
0,1,70,70,3,17.5,0,0,1,1,1,0,0,0,0,0,1
0,67,25,1675,3,6.25,1,0,1,1,0,0,1,0,0,1,0
0,1,90,90,2,30.0,1,0,1,0,0,0,1,0,0,0,1
1,67,84,5628,2,28.0,1,0,1,0,0,0,0,0,0,1,0
1,27,86,2322,3,21.5,0,0,1,1,1,0,0,0,1,0,0
0,41,106,4346,2,35.333333333333336,0,0,1,0,0,0,0,0,1,0,0
0,64,109,6976,2,36.333333333333336,1,1,1,0,0,1,0,0,0,1,0
0,1,70,70,3,17.5,0,0,1,1,0,0,1,0,0,0,1
0,6,45,270,2,15.0,1,0,1,0,0,0,0,0,0,0,1
0,72,65,4680,1,32.5,1,1,0,0,1,0,0,0,0,1,0
0,57,70,3990,3,17.5,0,1,1,1,1,1,0,0,0,1,1
0,70,73,5110,2,24.333333333333332,1,0,1,0,0,0,0,0,0,1,0
1,10,86,860,2,28.666666666666668,1,0,1,0,0,0,0,0,0,0,1
0,1,56,56,3,14.0,1,0,1,1,1,1,0,0,0,0,1
1,71,90,6390,3,22.5,0,0,1,1,1,0,0,0,0,1,0
0,3,40,120,2,13.333333333333334,0,1,0,1,0,0,1,0,0,0,0
0,63,24,1512,3,6.0,0,0,1,1,0,0,0,0,0,1,0
0,25,75,1875,2,25.0,0,0,1,0,1,0,0,0,1,0,0
0,62,24,1488,2,8.0,1,1,1,0,0,0,1,0,0,1,0
0,55,95,5225,3,23.75,0,0,1,1,1,0,0,0,0,1,0
0,52,79,4108,2,26.333333333333332,1,1,1,0,1,0,0,0,0,1,0
0,16,81,1296,3,20.25,0,1,1,1,1,1,0,1,0,0,1
0,29,88,2552,3,22.0,0,1,1,1,0,0,1,0,1,0,0
0,2,35,70,2,11.666666666666666,0,0,0,1,0,0,1,0,0,0,1
0,8,71,568,2,23.666666666666668,1,0,1,0,0,0,1,0,0,0,0
0,5,85,425,2,28.333333333333332,0,0,1,0,1,0,0,0,0,0,0
1,32,74,2368,3,18.5,0,0,1,1,1,0,0,0,1,0,1
0,72,84,6048,2,28.0,1,1,1,0,1,0,1,0,0,1,0
0,7,50,350,1,25.0,1,1,0,0,0,1,0,0,0,0,0
1,18,58,1044,3,14.5,1,0,1,1,1,1,0,1,0,0,0
0,48,105,5040,3,26.25,0,0,1,1,1,0,0,0,1,0,0
1,71,96,6816,3,24.0,0,0,1,1,1,0,0,0,0,1,0
0,1,70,70,2,23.333333333333332,1,0,1,0,0,0,1,0,0,0,1
0,69,105,7245,2,35.0,1,0,1,0,0,1,0,0,0,1,0
0,60,20,1200,2,6.666666666666667,1,0,1,0,0,0,0,0,0,1,0
1,1,25,25,1,12.5,1,0,0,0,0,0,0,0,0,0,1
0,1,49,49,2,16.333333333333332,1,0,1,0,1,0,0,0,0,0,0
0,38,92,3496,2,30.666666666666668,1,0,1,0,0,1,0,0,1,0,0
0,31,99,3069,2,33.0,1,0,1,0,0,0,1,0,1,0,0
1,14,79,1106,3,19.75,0,0,1,1,1,0,1,1,0,0,0
1,71,110,7810,2,36.666666666666664,0,0,1,0,0,0,1,0,0,1,0
0,2,81,162,2,27.0,1,0,1,0,0,1,0,0,0,0,1
0,64,93,5952,2,31.0,1,1,1,0,1,0,1,0,0,1,0
0,9,81,729,3,20.25,0,0,1,1,0,1,0,0,0,0,0
0,56,106,5936,3,26.5,0,0,1,1,1,0,1,0,0,1,0
0,11,94,1034,2,31.333333333333332,0,0,1,0,0,0,0,0,0,0,0
0,72,19,1368,3,4.75,1,1,1,1,1,0,0,0,0,1,0
0,1,20,20,3,5.0,0,0,1,1,0,0,0,0,0,0,0
0,60,109,6540,2,36.333333333333336,1,0,1,0,0,0,1,0,0,1,0
1,33,50,1650,2,16.666666666666668,1,0,0,1,1,0,1,0,1,0,0
0,72,20,1440,2,6.666666666666667,1,1,1,0,0,0,0,0,0,1,0
0,26,87,2262,3,21.75,0,0,1,1,0,0,1,0,1,0,0
0,3,86,258,3,21.5,0,0,1,1,0,0,1,0,0,0,1
0,22,39,858,1,19.5,0,1,0,0,1,0,0,1,0,0,0
1,22,64,1408,2,21.333333333333332,0,0,1,0,0,0,1,1,0,0,0
0,1,54,54,2,18.0,0,0,1,0,0,1,0,0,0,0,1
0,27,55,1485,2,18.333333333333332,1,1,1,0,1,0,0,0,1,0,0
0,1,70,70,3,17.5,0,0,1,1,0,1,0,0,0,0,1
0,41,106,4346,2,35.333333333333336,0,0,1,0,0,0,0,0,1,0,1
1,14,74,1036,3,18.5,0,0,1,1,0,0,0,1,0,0,1
0,7,69,483,3,17.25,1,0,1,1,0,1,0,0,0,0,1
0,32,54,1728,3,13.5,0,0,1,1,0,0,1,0,1,0,0
0,41,68,2788,2,22.666666666666668,1,1,1,0,0,1,0,0,1,0,0
1,4,46,184,2,15.333333333333334,0,1,1,0,0,1,0,0,0,0,1
0,56,26,1456,2,8.666666666666666,1,0,1,0,1,0,0,0,0,1,0
1,33,110,3630,3,27.5,0,0,1,1,1,1,0,0,1,0,1
1,2,66,132,3,16.5,1,0,1,1,1,1,0,0,0,0,1
0,28,106,2968,2,35.333333333333336,1,0,1,0,1,1,0,0,1,0,1
0,1,54,54,3,13.5,0,1,1,1,1,0,0,0,0,0,0
0,1,19,19,2,6.333333333333333,1,1,1,0,1,0,0,0,0,0,0
0,2,70,140,3,17.5,0,0,1,1,1,0,0,0,0,0,1
1,4,74,296,2,24.666666666666668,1,0,1,0,0,0,0,0,0,0,1
0,34,105,3570,3,26.25,1,0,1,1,1,0,1,0,1,0,0
0,64,58,3712,3,14.5,0,0,1,1,1,1,0,0,0,1,0
0,7,19,133,2,6.333333333333333,1,0,1,0,0,1,0,0,0,0,0
0,51,84,4284,3,21.0,1,1,1,1,0,0,1,0,0,1,0
0,21,20,420,2,6.666666666666667,1,0,1,0,1,0,0,1,0,0,0
0,21,71,1491,2,23.666666666666668,0,0,1,0,0,0,1,1,0,0,0
1,57,91,5187,3,22.75,1,0,1,1,1,0,0,0,0,1,0
0,6,76,456,3,19.0,1,0,1,1,0,0,1,0,0,0,1
0,8,49,392,2,16.333333333333332,0,0,1,0,0,0,1,0,0,0,0
0,18,26,468,1,13.0,1,1,0,0,1,0,0,1,0,0,0
1,7,70,490,2,23.333333333333332,1,0,1,0,0,0,1,0,0,0,1
0,35,60,2100,2,20.0,1,0,1,0,0,0,1,0,1,0,0
0,32,75,2400,3,18.75,0,0,1,1,1,0,0,0,1,0,0
0,30,100,3000,3,25.0,0,0,1,1,1,0,0,0,1,0,0
0,26,50,1300,2,16.666666666666668,1,1,1,0,1,0,0,0,1,0,0
0,38,95,3610,2,31.666666666666668,1,0,1,0,0,1,0,0,1,0,0
1,41,113,4633,2,37.666666666666664,0,0,1,0,0,0,1,0,1,0,1
0,34,45,1530,1,22.5,1,1,0,0,0,1,0,0,1,0,0
1,55,60,3300,3,15.0,1,0,1,1,1,0,1,0,0,1,0
1,57,94,5358,2,31.333333333333332,0,0,1,0,1,0,0,0,0,1,0
1,66,105,6930,2,35.0,0,0,1,0,0,0,1,0,0,1,0
0,43,86,3698,2,28.666666666666668,1,0,1,0,1,0,0,0,1,0,0
0,32,76,2432,2,25.333333333333332,0,1,1,0,0,0,1,0,1,0,0
0,40,81,3240,3,20.25,0,0,1,1,0,0,1,0,1,0,0
0,41,98,4018,3,24.5,0,0,1,1,0,1,0,0,1,0,0
1,30,90,2700,2,30.0,1,0,1,0,1,0,0,0,1,0,0
0,3,80,240,2,26.666666666666668,0,0,1,0,0,1,0,0,0,0,1
0,54,104,5616,2,34.666666666666664,0,1,1,0,1,0,0,0,0,1,0
0,9,95,855,2,31.666666666666668,1,0,1,0,0,0,1,0,0,0,1
1,7,75,525,3,18.75,1,0,1,1,0,0,1,0,0,0,0
0,58,100,5800,3,25.0,1,0,1,1,0,0,1,0,0,1,0
0,52,89,4628,3,22.25,1,0,1,1,0,1,0,0,0,1,0
0,26,40,1040,2,13.333333333333334,1,1,0,1,1,0,0,0,1,0,0
0,34,20,680,3,5.0,0,0,1,1,0,1,0,0,1,0,0
0,53,81,4293,3,20.25,1,0,1,1,1,0,1,0,0,1,0
0,15,88,1320,3,22.0,1,0,1,1,1,0,0,1,0,0,0
0,1,19,19,2,6.333333333333333,1,1,1,0,0,0,1,0,0,0,1
0,5,56,280,3,14.0,0,0,1,1,0,0,0,0,0,0,0
0,34,105,3570,2,35.0,0,1,1,0,0,0,0,0,1,0,0
0,32,101,3232,2,33.666666666666664,0,0,1,0,0,1,0,0,1,0,0
0,41,35,1435,1,17.5,0,1,0,0,0,0,0,0,1,0,0
0,25,54,1350,1,27.0,0,0,0,0,0,1,0,0,1,0,0
0,17,62,1054,2,20.666666666666668,1,1,1,0,0,0,1,1,0,0,0
0,17,25,425,3,6.25,0,0,1,1,1,0,1,1,0,0,0
0,70,85,5950,2,28.333333333333332,0,0,1,0,0,0,0,0,0,1,0
0,43,19,817,2,6.333333333333333,1,1,1,0,0,1,0,0,1,0,0
0,71,24,1704,3,6.0,1,1,1,1,0,1,0,0,0,1,0
1,2,24,48,1,12.0,1,0,0,0,0,1,0,0,0,0,1
0,49,75,3675,2,25.0,1,0,1,0,0,0,1,0,0,1,0
1,72,105,7560,2,35.0,0,0,1,0,1,0,0,0,0,1,0
0,26,84,2184,3,21.0,1,0,1,1,0,0,0,0,1,0,0
0,18,20,360,2,6.666666666666667,0,0,1,0,1,0,0,1,0,0,0
0,1,93,93,2,31.0,1,1,1,0,1,0,0,0,0,0,1
0,9,24,216,2,8.0,1,0,0,1,1,0,1,0,0,0,1
0,28,77,2156,3,19.25,1,0,1,1,1,0,0,0,1,0,0
0,60,19,1140,2,6.333333333333333,0,1,1,0,1,1,0,0,0,1,0
0,23,21,483,3,5.25,1,0,1,1,1,0,1,1,0,0,0
0,15,80,1200,2,26.666666666666668,0,0,1,0,0,0,1,1,0,0,1
0,29,67,1943,2,22.333333333333332,0,0,1,0,1,0,0,0,1,0,0
0,11,55,605,2,18.333333333333332,0,0,1,0,1,0,0,0,0,0,0
0,27,69,1863,2,23.0,1,0,1,0,0,0,0,0,1,0,0
0,1,70,70,2,23.333333333333332,1,0,1,0,0,1,0,0,0,0,1
0,66,91,6006,2,30.333333333333332,0,0,1,0,1,0,0,0,0,1,0
1,2,57,114,3,14.25,0,0,1,1,1,0,0,0,0,0,0
0,19,20,380,3,5.0,0,1,1,1,1,0,0,1,0,0,0
0,62,95,5890,3,23.75,1,1,1,1,1,0,0,0,0,1,0
0,51,79,4029,2,26.333333333333332,0,0,1,0,0,0,0,0,0,1,0
0,72,94,6768,3,23.5,0,0,1,1,0,0,1,0,0,1,0
0,10,90,900,3,22.5,1,0,1,1,1,0,0,0,0,0,1
0,37,68,2516,3,17.0,0,0,1,1,0,0,0,0,1,0,0
0,35,50,1750,3,12.5,0,1,1,1,1,0,0,0,1,0,0
0,10,61,610,2,20.333333333333332,0,0,1,0,1,0,0,0,0,0,0
0,26,20,520,3,5.0,0,1,1,1,1,0,0,0,1,0,0
0,72,82,5904,2,27.333333333333332,1,0,1,0,0,0,0,0,0,1,0
1,38,100,3800,3,25.0,0,0,1,1,1,0,1,0,1,0,1
0,18,100,1800,2,33.333333333333336,0,0,1,0,1,0,0,1,0,0,1
0,56,53,2968,3,13.25,1,0,1,1,1,0,1,0,0,1,0
0,36,54,1944,2,18.0,0,0,1,0,0,0,0,0,1,0,0
0,22,89,1958,3,22.25,1,1,1,1,1,0,0,1,0,0,0
0,65,104,6760,3,26.0,1,1,1,1,0,0,1,0,0,1,0
0,27,54,1458,3,13.5,1,0,1,1,0,0,1,0,1,0,0
0,29,74,2146,3,18.5,0,0,1,1,1,0,0,0,1,0,0
1,10,95,950,2,31.666666666666668,1,0,1,0,0,0,0,0,0,0,1
1,50,105,5250,2,35.0,0,0,1,0,0,0,0,0,0,1,0
0,9,86,774,3,21.5,1,0,1,1,1,1,0,0,0,0,0
0,23,24,552,3,6.0,1,1,1,1,1,0,1,1,0,0,0
0,24,55,1320,2,18.333333333333332,1,1,1,0,0,0,1,1,0,0,1
0,1,56,56,3,14.0,1,0,1,1,1,1,0,0,0,0,0
0,20,64,1280,3,16.0,1,0,1,1,1,0,0,1,0,0,0
0,58,60,3480,3,15.0,1,0,1,1,0,0,1,0,0,1,1
1,72,93,6696,2,31.0,1,0,1,0,1,1,0,0,0,1,0
0,14,50,700,3,12.5,1,0,1,1,1,0,0,1,0,0,0
0,62,55,3410,2,18.333333333333332,0,1,1,0,1,0,0,0,0,1,0
1,37,76,2812,2,25.333333333333332,0,0,1,0,0,1,0,0,1,0,1
0,29,34,986,1,17.0,1,0,0,0,1,1,0,0,1,0,0
0,62,19,1178,3,4.75,0,0,1,1,1,0,1,0,0,1,0
0,46,100,4600,2,33.333333333333336,0,1,1,0,0,0,1,0,1,0,0
0,2,94,188,2,31.333333333333332,1,0,1,0,1,0,0,0,0,0,1
0,50,96,4800,2,32.0,0,0,1,0,0,1,0,0,0,1,0
0,24,105,2520,3,26.25,1,0,1,1,1,1,0,1,0,0,1
1,55,114,6270,3,28.5,1,0,1,1,0,0,1,0,0,1,0
0,64,115,7360,3,28.75,0,0,1,1,0,1,0,0,0,1,0
0,4,89,356,2,29.666666666666668,0,0,1,0,0,0,0,0,0,0,1
0,6,29,174,2,9.666666666666666,0,0,0,1,0,0,1,0,0,0,0
1,1,76,76,3,19.0,1,0,1,1,1,0,1,0,0,0,1
0,37,63,2331,2,21.0,1,1,1,0,1,0,0,0,1,0,0
1,71,25,1775,3,6.25,1,0,1,1,0,0,1,0,0,1,0
0,29,55,1595,2,18.333333333333332,1,1,0,1,1,0,0,0,1,0,0
0,7,89,623,2,29.666666666666668,1,0,1,0,0,0,1,0,0,0,1
0,32,99,3168,3,24.75,1,0,1,1,1,0,0,0,1,0,0
0,59,95,5605,3,23.75,0,0,1,1,1,0,0,0,0,1,0
0,40,75,3000,2,25.0,1,1,1,0,0,0,0,0,1,0,0
0,10,30,300,2,10.0,1,0,0,1,1,1,0,0,0,0,1
0,27,19,513,2,6.333333333333333,0,0,1,0,1,0,0,0,1,0,0
0,7,86,602,3,21.5,0,0,1,1,1,0,0,0,0,0,1
0,65,25,1625,3,6.25,1,1,1,1,1,1,0,0,0,1,0
0,10,81,810,3,20.25,0,0,1,1,0,0,0,0,0,0,1
0,23,84,1932,3,21.0,0,1,1,1,0,1,0,1,0,0,0
0,47,85,3995,2,28.333333333333332,0,1,1,0,0,1,0,0,1,0,0
0,11,55,605,3,13.75,1,0,1,1,0,0,0,0,0,0,0
0,12,34,408,2,11.333333333333334,1,0,0,1,1,0,0,0,0,0,0
0,30,44,1320,1,22.0,1,1,0,0,0,0,0,0,1,0,0
0,1,76,76,2,25.333333333333332,0,0,1,0,1,0,0,0,0,0,1
0,57,109,6213,3,27.25,0,0,1,1,1,1,0,0,0,1,0
1,11,70,770,2,23.333333333333332,1,0,1,0,0,0,1,0,0,0,0
0,9,20,180,3,5.0,0,0,1,1,1,0,0,0,0,0,0
